"FID"	"phen"	"x"	"y"	"n_eggs_max"	"pldens_3"	"phen_n3"
413	6	1499943.422	-28.0515745	0	16.3511197427	4.73096446700508
414	6	1499943.422	-28.0515745	0	16.3511197427	4.73096446700508
415	6	1499943.422	-28.0515745	0	16.3511197427	4.73096446700508
416	6	1499943.422	-28.0515745	0	16.3511197427	4.73096446700508
417	6	1499943.357	-28.08967458	0	17.2273399507	4.7007299270073
418	3	1499943.357	-28.08967458	0	17.2273399507	4.70802919708029
419	5	1499943.295	-28.04522449	0	17.4650442122	4.70531400966184
420	5	1499943.344	-27.74677389	0	18.5525440084	4.72222222222222
421	5	1499943.346	-27.74677389	0	18.5469842343	4.72222222222222
422	6	1499943.346	-27.60284027	0	19.6318796642	4.70022371364653
423	6	1499944.225	-27.12658932	0	19.7930199529	4.62151394422311
424	6	1499944.225	-27.12658932	0	19.7930199529	4.62151394422311
425	4	1499944.225	-27.12658932	0	19.7930199529	4.62549800796813
426	6	1499944.174	-27.00805575	0	21.0427212768	4.59047619047619
427	6	1499944.174	-27.00805575	0	21.0427212768	4.59047619047619
428	5	1499943.871	-27.00382241	0	21.6846099146	4.60384615384615
429	3	1499943.786	-27.13082266	0	21.4997122703	4.625
430	2	1499943.786	-27.13082266	0	21.4997122703	4.62698412698413
431	6	1499943.708	-26.99958907	0	22.395804539	4.60611854684512
432	6	1499943.706	-26.99958907	0	22.403660564	4.60611854684512
433	6	1499943.706	-26.99958907	0	22.403660564	4.60611854684512
434	6	1499943.706	-26.99958907	0	22.403660564	4.60611854684512
435	6	1499943.706	-26.99958907	0	22.403660564	4.60611854684512
436	6	1499943.706	-26.99958907	0	22.403660564	4.60611854684512
437	6	1499943.706	-26.99958907	0	22.403660564	4.60611854684512
438	6	1499943.706	-26.99958907	0	22.403660564	4.60611854684512
439	5	1499943.706	-26.99958907	0	22.403660564	4.60803059273423
440	4	1499943.704	-27.00170574	0	22.4089214862	4.60994263862333
441	4	1499943.704	-27.00170574	0	22.4089214862	4.60994263862333
442	5	1499943.537	-26.78792198	0	23.6741604128	4.61132075471698
443	4	1499943.537	-26.78792198	0	23.6741604128	4.61320754716981
444	4	1499943.537	-26.79003865	0	23.671141542	4.61320754716981
445	5	1499943.53	-26.78792198	0	23.7467704679	4.61016949152542
446	4	1499943.516	-26.49582139	0	25.6740120686	4.57548845470693
447	5	1499943.698	-26.37940449	0	24.7545735003	4.56093189964158
448	6	1499943.698	-26.37940449	0	24.7545735003	4.55913978494624
449	6	1499943.698	-26.37940449	0	24.7545735003	4.55913978494624
450	6	1499943.698	-26.37940449	0	24.7545735003	4.55913978494624
451	6	1499943.698	-26.37940449	0	24.7545735003	4.55913978494624
452	4	1499943.698	-26.37940449	0	24.7545735003	4.56272401433692
453	6	1499943.698	-26.37940449	0	24.7545735003	4.55913978494624
454	6	1499943.698	-26.37940449	0	24.7545735003	4.55913978494624
455	6	1499943.698	-26.37940449	0	24.7545735003	4.55913978494624
456	5	1499943.698	-26.37940449	0	24.7545735003	4.56093189964158
457	6	1499943.698	-26.37940449	0	24.7545735003	4.55913978494624
458	6	1499943.698	-26.37940449	0	24.7545735003	4.55913978494624
459	6	1499943.698	-26.37940449	0	24.7545735003	4.55913978494624
460	3	1499943.698	-26.37940449	0	24.7545735003	4.56451612903226
461	3	1499943.698	-26.37940449	0	24.7545735003	4.56451612903226
462	5	1499943.698	-26.37940449	0	24.7545735003	4.56093189964158
463	5	1499943.871	-26.3349544	0	24.2273896018	4.54416961130742
464	6	1499943.871	-26.33918775	0	24.2242777139	4.54240282685512
465	3	1499943.363	-26.28203763	0	27.1733461343	4.56666666666667
466	5	1499943.742	-26.24605423	0	25.0074301198	4.55105633802817
467	6	1499943.742	-26.24605423	0	25.0074301198	4.54929577464789
468	6	1499944.172	-25.74228655	0	23.4349385589	4.59027777777778
469	5	1499944.176	-25.74651989	0	23.4162899756	4.59201388888889
470	6	1499944.176	-25.74863657	0	23.4162899756	4.59027777777778
471	6	1499944.176	-25.74863657	0	23.4162899756	4.59027777777778
472	6	1499944.176	-25.74863657	0	23.4162899756	4.59027777777778
473	6	1499944.176	-25.74863657	0	23.4162899756	4.59027777777778
474	6	1499944.174	-25.74651989	0	23.4256075717	4.59027777777778
475	6	1499944.121	-25.79308665	0	24.0320532542	4.5746140651801
476	6	1499944.121	-25.79308665	0	24.0320532542	4.5746140651801
477	5	1499944.121	-25.79308665	0	24.0320532542	4.57632933104631
478	6	1499944.121	-25.79308665	0	24.0320532542	4.5746140651801
479	4	1499944.121	-25.79308665	0	24.0320532542	4.57804459691252
480	6	1499944.121	-25.79308665	0	24.0320532542	4.5746140651801
481	6	1499944.121	-25.79308665	0	24.0320532542	4.5746140651801
482	6	1499944.121	-25.79308665	0	24.0320532542	4.5746140651801
483	6	1499944.121	-25.79308665	0	24.0320532542	4.5746140651801
484	5	1499944.121	-25.79308665	0	24.0320532542	4.57632933104631
485	6	1499944.121	-25.79308665	0	24.0320532542	4.5746140651801
486	6	1499944.121	-25.79308665	0	24.0320532542	4.5746140651801
487	6	1499944.121	-25.79308665	0	24.0320532542	4.5746140651801
488	6	1499944.121	-25.79308665	0	24.0320532542	4.5746140651801
489	4	1499944.081	-25.74228655	0	24.1798396001	4.57831325301205
490	4	1499944.081	-25.74228655	0	24.1798396001	4.57831325301205
491	4	1499944.081	-25.74228655	0	24.1798396001	4.57831325301205
492	4	1499944.081	-25.74228655	0	24.1798396001	4.57831325301205
493	6	1499944.081	-25.74228655	0	24.1798396001	4.57487091222031
494	6	1499944.081	-25.74228655	0	24.1798396001	4.57487091222031
495	5	1499944.081	-25.74228655	0	24.1798396001	4.57659208261618
496	6	1499944.081	-25.74228655	0	24.1798396001	4.57487091222031
497	3	1499944.081	-25.74228655	0	24.1798396001	4.58003442340792
498	3	1499944.081	-25.74228655	0	24.1798396001	4.58003442340792
499	6	1499943.983	-25.53061946	0	24.8699796649	4.59422750424448
500	4	1499943.983	-25.53061946	0	24.8699796649	4.59762308998302
501	5	1499943.983	-25.5348528	0	24.8699796649	4.59592529711375
502	5	1499944.057	-25.39303585	0	24.4161235586	4.60891938250429
503	4	1499944.057	-25.39303585	0	24.4161235586	4.6106346483705
504	4	1499944.057	-25.39303585	0	24.4161235586	4.6106346483705
505	4	1499943.983	-25.42901926	0	24.8699796649	4.59863945578231
506	6	1499944.002	-25.29355232	0	24.730809713	4.60884353741497
507	6	1499944.062	-25.29355232	0	24.3955738836	4.61158432708688
508	6	1499944.062	-25.28931898	0	24.3955738836	4.61158432708688
509	5	1499943.939	-25.29778566	0	25.0592956869	4.61054421768707
510	6	1499943.939	-25.29778566	0	25.0592956869	4.60884353741497
511	5	1499943.755	-25.64703636	0	26.631758826	4.57666666666667
512	6	1499943.755	-25.64703636	0	26.631758826	4.575
513	6	1499943.755	-25.64703636	0	26.631758826	4.575
514	5	1499943.755	-25.64703636	0	26.631758826	4.57666666666667
515	5	1499943.755	-25.64703636	0	26.631758826	4.57666666666667
516	2	1499943.577	-25.49675273	0	27.7447439135	4.58361204013378
517	5	1499943.623	-25.30201901	0	27.1541639589	4.61525423728814
518	6	1499943.623	-25.30201901	0	27.1541639589	4.6135593220339
519	5	1499943.623	-25.30201901	0	27.1541639589	4.61525423728814
520	5	1499943.628	-25.30625235	0	27.0805082914	4.61525423728814
521	6	1499943.376	-25.69148645	0	28.5232196438	4.56996587030717
522	6	1499943.376	-25.69148645	0	28.5232196438	4.56996587030717
523	5	1499943.372	-25.69148645	0	28.5545837709	4.57167235494881
524	4	1499943.48	-26.04708716	0	26.8928486084	4.54385964912281
525	4	1499943.48	-26.04708716	0	26.8928486084	4.54385964912281
526	3	1499943.48	-26.04708716	0	26.8928486084	4.54561403508772
527	4	1499943.48	-26.04708716	0	26.8928486084	4.54385964912281
528	6	1499943.475	-26.04920383	0	26.870109944	4.54035087719298
529	6	1499943.475	-26.04920383	0	26.870109944	4.54035087719298
530	6	1499943.475	-26.0513205	0	26.7741314461	4.54035087719298
531	6	1499943.477	-26.0513205	0	26.7610319492	4.54035087719298
532	4	1499943.477	-26.0513205	0	26.7610319492	4.54385964912281
533	5	1499943.556	-26.1169373	0	26.1794250939	4.55360281195079
534	5	1499943.558	-26.1169373	0	26.3048629693	4.55360281195079
535	5	1499943.554	-26.1169373	0	26.1917230659	4.55360281195079
536	4	1499943.551	-26.1169373	0	26.2040351141	4.55536028119508
537	3	1499943.632	-26.15715405	0	25.891062419	4.55322862129145
538	6	1499943.632	-26.15715405	0	25.891062419	4.54799301919721
539	5	1499943.071	-25.34858577	0	29.8994360583	4.58571428571429
540	2	1499943.079	-25.39938587	0	30.4033018209	4.57371225577265
541	6	1499943.217	-26.16138739	0	28.3188384329	4.56140350877193
542	6	1499943.217	-26.16138739	0	28.3188384329	4.56140350877193
543	6	1499942.952	-25.60893629	0	31.4443740619	4.55594405594406
544	6	1499942.95	-25.60470294	0	31.5249100567	4.55594405594406
545	6	1499942.952	-25.61105296	0	31.4416969331	4.55594405594406
546	4	1499942.87	-25.75075324	0	31.6816065918	4.55044247787611
547	4	1499942.923	-26.1825541	0	30.6398330633	4.56020942408377
548	6	1499942.758	-25.69571979	0	32.4537985309	4.52707581227437
549	4	1499942.76	-25.69995313	0	32.3652411838	4.53068592057762
550	5	1499942.764	-25.69995313	0	32.4373998938	4.53153153153153
551	6	1499942.72	-25.64703636	0	33.1921664078	4.54414414414414
552	4	1499942.72	-25.6512697	0	33.1834732242	4.54512635379061
553	6	1499942.622	-25.58565291	0	33.998203064	4.54446460980036
554	6	1499942.622	-25.58776958	0	33.9937447451	4.54446460980036
555	5	1499942.622	-25.58988625	0	33.9892676311	4.54098360655738
556	5	1499942.622	-25.58353624	0	34.1249542368	4.54611211573237
557	6	1499942.622	-25.58565291	0	33.998203064	4.54446460980036
558	1	1499942.62	-25.58988625	0	34.0140350639	4.55027422303473
559	5	1499942.315	-26.04920383	0	35.9661514925	4.56593406593407
560	5	1499942.317	-26.0513205	0	35.9307156048	4.56593406593407
561	4	1499943.213	-26.38152116	0	27.5578113767	4.56049822064057
562	1	1499943.213	-26.38363784	0	27.5538137644	4.56583629893238
563	2	1499943.151	-26.44713796	0	27.8688414826	4.57726465364121
564	4	1499943.099	-26.38575451	0	28.749030493	4.55516637478109
565	4	1499943.099	-26.39210452	0	28.7350991471	4.55516637478109
566	3	1499943.101	-26.38998785	0	28.7252965277	4.5569176882662
567	6	1499942.722	-26.39422119	0	31.0877012129	4.58960573476702
568	6	1499942.722	-26.39422119	0	31.0877012129	4.58960573476702
569	6	1499942.466	-26.24393756	0	32.8522468199	4.56273062730627
570	1	1499942.466	-26.24393756	0	32.8522468199	4.5719557195572
571	6	1499942.466	-26.24393756	0	32.8522468199	4.56273062730627
572	6	1499942.466	-26.24393756	0	32.8522468199	4.56273062730627
573	2	1499942.466	-26.24393756	0	32.8522468199	4.57011070110701
574	2	1499942.466	-26.24393756	0	32.8522468199	4.57011070110701
575	4	1499942.768	-27.17527275	0	25.8340637763	4.63178294573643
576	4	1499942.468	-27.1498727	0	27.6577563549	4.58171206225681
577	3	1499942.275	-26.94243895	0	29.8185065421	4.5562015503876
578	5	1499942.512	-27.2006728	0	27.4153997357	4.583984375
579	5	1499942.277	-26.99112238	0	29.922511815	4.54142581888247
580	4	1499943.096	-27.30650635	0	23.3470298438	4.65009940357853
581	3	1499943.096	-27.30650635	0	23.3470298438	4.65208747514911
582	3	1499943.096	-27.30650635	0	23.3470298438	4.65208747514911
583	2	1499943.211	-27.52240678	0	21.0309391008	4.6900212314225
584	2	1499943.211	-27.52240678	0	21.0309391008	4.6900212314225
585	2	1499943.046	-27.48642337	0	22.4609266609	4.69072164948454
586	2	1499942.703	-27.4843067	0	24.492159738	4.63473053892216
587	4	1499943.043	-27.60495694	0	21.7096895047	4.66876310272537
588	6	1499943.029	-27.58379024	0	21.8527451432	4.66457023060797
589	5	1499943.012	-27.57109021	0	21.9408552638	4.6673640167364
590	4	1499942.931	-27.49489006	0	22.9288930234	4.65644171779141
591	5	1499942.931	-27.49489006	0	22.9288930234	4.65439672801636
592	4	1499942.819	-27.3975232	0	24.7021653701	4.62622309197652
593	5	1499942.694	-27.43138993	0	24.8843758977	4.63168316831683
594	5	1499942.639	-27.43773994	0	25.172057386	4.62823061630219
595	5	1499942.569	-27.34883977	0	26.1609367353	4.61793372319688
596	6	1499942.565	-27.64940703	0	24.4917565592	4.61088709677419
597	3	1499942.337	-27.65575705	0	25.1872331902	4.54582484725051
598	1	1499942.337	-27.65575705	0	25.1872331902	4.54989816700611
599	3	1499942.284	-27.72137384	0	23.9070012516	4.47948164146868
600	4	1499942.277	-27.92034091	0	22.1928095432	4.49440715883669
601	1	1499942.571	-28.08755791	0	20.4502411226	4.5578231292517
602	4	1499942.478	-28.24419156	0	19.7617943687	4.48936170212766
603	3	1499942.478	-28.24419156	0	19.7617943687	4.49172576832151
604	6	1499943.17	-27.91822424	0	19.2531195977	4.67567567567568
605	2	1499943.17	-27.91822424	0	19.2531195977	4.68468468468468
606	6	1499943.17	-27.91822424	0	19.2531195977	4.67567567567568
607	6	1499943.17	-27.91822424	0	19.2531195977	4.67567567567568
608	6	1499943.17	-27.91822424	0	19.2531195977	4.67567567567568
609	6	1499943.17	-27.91822424	0	19.2531195977	4.67567567567568
610	6	1499943.17	-27.91822424	0	19.2531195977	4.67567567567568
611	6	1499943.17	-27.91822424	0	19.2531195977	4.67567567567568
612	6	1499943.17	-27.91822424	0	19.2531195977	4.67567567567568
613	3	1499943.17	-27.91822424	0	19.2531195977	4.68243243243243
614	6	1499941.471	-28.50729503	0	20.6430659403	4.21130221130221
615	6	1499941.467	-28.61312857	0	20.2937616796	4.20098039215686
616	6	1499941.318	-28.78246224	0	21.3747927767	4.19495412844037
617	6	1499942.176	-28.97084595	0	17.1123540789	4.29187817258883
618	6	1499942.123	-28.79939561	0	18.2323660138	4.34313725490196
619	5	1499942.265	-28.63852862	0	18.0697159162	4.39646464646465
620	5	1499942.123	-28.79939561	0	18.2323660138	4.34558823529412
621	5	1499941.814	-28.74436217	0	18.8418279692	4.287841191067
622	5	1499941.814	-28.74436217	0	18.8418279692	4.287841191067
623	5	1499941.318	-28.33372801	0	21.9462243545	4.19362745098039
624	2	1499942.229	-28.48401165	0	18.997112502	4.42961165048544
625	3	1499942.229	-28.48401165	0	18.997112502	4.42718446601942
626	4	1499941.913	-28.81209564	0	18.6205447667	4.28817733990148
627	2	1499941.816	-28.74012883	0	18.8499410021	4.28960396039604
628	4	1499941.816	-28.7422455	0	18.8435915508	4.28465346534653
629	4	1499941.816	-28.7422455	0	18.8435915508	4.28465346534653
630	6	1499941.814	-28.74012883	0	18.8545363127	4.27970297029703
631	6	1499941.812	-28.7422455	0	18.8994352637	4.28535980148883
632	6	1499941.807	-28.74647884	0	19.222466479	4.29310344827586
633	2	1499941.723	-28.93909589	0	19.3185314271	4.25295508274232
634	2	1499941.723	-28.93909589	0	19.3185314271	4.25295508274232
635	4	1499941.591	-28.25541119	0	23.5998283351	4.38202247191011
636	5	1499941.572	-29.33703002	0	18.2380850731	4.21479713603819
637	1	1499941.572	-29.33703002	0	18.2380850731	4.22434367541766
638	3	1499941.572	-29.33703002	0	18.2380850731	4.21957040572792
639	2	1499941.522	-30.67264936	0	15.9691232636	4.28009259259259
640	6	1499941.418	-30.89913315	0	16.5841847733	4.23194748358862
641	6	1499941.301	-30.94781658	0	17.0010345845	4.22553191489362
642	6	1499941.007	-31.20181708	0	17.3623684035	4.19421487603306
643	5	1499940.92	-31.10445022	0	18.2698412121	4.19765166340509
644	5	1499940.92	-31.10445022	0	18.2698412121	4.19765166340509
645	5	1499940.92	-31.10445022	0	18.2698412121	4.19765166340509
646	5	1499940.868	-31.01343337	0	18.7172079338	4.19267822736031
647	4	1499940.868	-31.01343337	0	18.7172079338	4.19460500963391
648	6	1499940.868	-31.01343337	0	18.7172079338	4.1907514450867
649	4	1499940.366	-29.94874791	0	21.8435459183	4.10114503816794
650	6	1499940.472	-29.26929655	0	22.5430382369	4.0319829424307
651	6	1499940.472	-29.26929655	0	22.5430382369	4.0319829424307
652	5	1499940.472	-29.26929655	0	22.5430382369	4.03411513859275
653	4	1499941.166	-28.25329452	0	23.0286020165	4.20388349514563
654	4	1499940.967	-28.33584469	0	22.5392514618	4.16666666666667
655	6	1499940.976	-28.43532822	0	21.9827310225	4.16791979949875
656	1	1499940.976	-28.43321155	0	21.9937060428	4.18045112781955
657	5	1499940.976	-28.43321155	0	21.9937060428	4.17042606516291
658	1	1499940.976	-28.43321155	0	21.9937060428	4.18045112781955
659	3	1499940.976	-28.43321155	0	21.9937060428	4.17543859649123
660	5	1499940.976	-28.43321155	0	21.9937060428	4.17042606516291
661	6	1499940.976	-28.43321155	0	21.9937060428	4.16791979949875
662	6	1499940.976	-28.43321155	0	21.9937060428	4.16791979949875
663	6	1499940.976	-28.43321155	0	21.9937060428	4.16791979949875
664	1	1499940.976	-28.43321155	0	21.9937060428	4.18045112781955
665	4	1499940.976	-28.43321155	0	21.9937060428	4.17293233082707
666	4	1499940.586	-28.35066138	0	23.0700103051	4.125
667	6	1499940.586	-28.35066138	0	23.0700103051	4.11979166666667
668	5	1499940.37	-28.24906118	0	23.7577047023	4.0668449197861
669	6	1499940.37	-28.24906118	0	23.7577047023	4.06417112299465
670	4	1499940.37	-28.24906118	0	23.7577047023	4.06951871657754
671	6	1499940.459	-28.33161134	1	23.3689785491	4.11197916666667
672	4	1499940.459	-28.33796136	0	23.3256735519	4.1171875
673	6	1499940.459	-28.33796136	7	23.3256735519	4.11197916666667
674	5	1499940.461	-28.39087813	0	23.5028610259	4.12755102040816
675	6	1499940.461	-28.39087813	3	23.5028610259	4.125
676	6	1499940.461	-28.39087813	0	23.5028610259	4.125
677	5	1499940.476	-28.46284494	0	22.9844013944	4.12244897959184
678	5	1499940.633	-28.57079515	0	22.3445202305	4.13466334164589
679	1	1499940.582	-28.56444514	0	22.6878608162	4.13613861386139
680	4	1499940.544	-28.57291183	0	22.5158150574	4.14
681	5	1499940.544	-28.57291183	0	22.5158150574	4.1375
682	3	1499940.453	-28.55386179	0	22.5914099483	4.09137055837563
683	4	1499940.453	-28.55386179	0	22.5914099483	4.08883248730965
684	3	1499940.453	-28.55386179	0	22.5914099483	4.09137055837563
685	5	1499940.453	-28.55386179	0	22.5914099483	4.08629441624366
686	5	1499940.453	-28.55386179	0	22.5914099483	4.08629441624366
687	3	1499940.453	-28.55386179	0	22.5914099483	4.09137055837563
688	3	1499940.453	-28.55386179	0	22.5914099483	4.09137055837563
689	3	1499940.453	-28.55386179	0	22.5914099483	4.09137055837563
690	6	1499940.324	-28.54751177	0	22.6849939799	4.09768637532134
691	3	1499940.374	-28.62371193	0	22.757453049	4.11471321695761
692	6	1499940.472	-28.71472878	0	22.361154667	4.10513447432763
693	4	1499940.472	-28.71472878	0	22.361154667	4.11002444987775
694	4	1499940.472	-28.71472878	0	22.361154667	4.11002444987775
695	4	1499940.472	-28.71472878	0	22.361154667	4.11002444987775
696	4	1499940.48	-28.81209564	0	22.1644051685	4.14903846153846
697	6	1499940.508	-28.96449594	0	23.2420774728	4.10714285714286
698	4	1499940.508	-28.96449594	0	23.2420774728	4.11160714285714
699	4	1499940.508	-28.96449594	0	23.2420774728	4.11160714285714
700	4	1499940.415	-28.89252913	0	23.1148551817	4.11590909090909
701	5	1499940.415	-28.89252913	0	23.1148551817	4.11363636363636
702	5	1499940.415	-28.89252913	0	23.1148551817	4.11363636363636
703	4	1499940.427	-28.97931264	0	23.2670732439	4.1219512195122
704	5	1499940.427	-28.97931264	0	23.2670732439	4.11973392461197
705	1	1499940.472	-29.09361287	0	23.0106307395	4.12227074235808
706	6	1499940.472	-29.09361287	0	23.0106307395	4.11135371179039
707	4	1499940.472	-29.09361287	0	23.0106307395	4.11572052401747
708	4	1499940.472	-29.09361287	0	23.0106307395	4.11572052401747
709	4	1499940.472	-29.09361287	0	23.0106307395	4.11572052401747
710	2	1499940.305	-28.98566265	0	23.4638177511	4.07317073170732
711	5	1499940.305	-28.98142931	0	23.4888654767	4.06458797327394
